TIC,TOI,Period,Phase,Tau,SNR,Radius_planet,Mass,Radius,logg,FEH,Teff,Number of Valid Transits,Has Visible TTVs,log10(p value),μ(SNR | null),σ(SNR | null),sm_sf_grid,_cand_idx,Multiplicity,outlier_score,Interesting,ood_pvalue,Epoch,Duration,err_Period,err_Epoch,err_Duration,Radius_planet_errp,Radius_planet_errm,passed_all_tests,failed_tests,proposed_toi,nst_samples
450337675,,0.3230008889050402,0.1882520889233125,0.011948213235204,8.194283258064372,4.614,0.945633,1.05339,4.35765,0.00634163,5639.64,102,,-1.7498146982236376,7.46516,0.273082,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0005|-0.0944|-2.2800|-3.7784|-4.8669|-5.7996|-6.6550|-7.4697|-8.2611|-9.0381|-9.8051|-10.5646|-11.3183|-12.0672|-12.8120|-13.5535|-14.2921|-15.0281|-15.7621|-16.4942|-17.2247|-17.9538|-18.6817|-19.4085|-20.1344|-20.8595|-21.5839|-22.3077|-23.0309|-23.7536|-24.4758|-25.1977|-25.9192|-26.6404|-27.3613|-28.0819|-28.8023|-29.5225|-30.2424,0,1,1.24,False,0.1321399839098954,1930.5374772758223,0.023896426470408,1.1710228680679016e-06,0.0023874572884036,0.0024528385297118,0.433,0.413,True,spurious,3898.02,7.747733|7.035562|7.529716|7.532742|7.745014|7.563859|7.562235|7.385343|7.251379|7.572739
374530847,,1.5273363250668588,1.4240366769436763,0.0107620896801885,8.189892037518668,2.826,0.828626,0.80972,4.54116,0.012878,5147.0,18,,-1.2921535505743518,7.57468,0.228883,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0257|-1.7053|-3.3478|-4.3686|-5.1606|-5.8333|-6.4332|-6.9867|-7.5113|-8.0181|-8.5138|-9.0025|-9.4866|-9.9676|-10.4465|-10.9238|-11.3999|-11.8751|-12.3497|-12.8238|-13.2974|-13.7708|-14.2439|-14.7167|-15.1895|-15.6620|-16.1345|-16.6069|-17.0793|-17.5516|-18.0238|-18.4960|-18.9682|-19.4403|-19.9125|-20.3846|-20.8567|-21.3288,0,1,0.6,False,0.2660901045856798,2771.332259272225,0.021524179360377,2.8499747844707007e-06,0.0008461178208805,0.0016360715865076,0.262,0.253,False,spurious,5797.02,7.900994|7.501624|7.900994|7.886375|7.651990|7.900994|7.159170|7.900994|7.900994|8.039515
262471759,,6.761852920740268,5.072617774125318,0.0390049564607188,8.178314296038966,7.078,1.07388,1.05471,4.41651,0.0503441,5919.32,4,,-1.6320905668054946,7.97922,0.0834917,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0012|-2.1902|-4.5617|-6.1045|-7.4733|-8.7791|-10.0544|-11.3126|-12.5604|-13.8012|-15.0370|-16.2690|-17.4980|-18.7244|-19.9486|-21.1709|-22.3914|-23.6105|-24.8281|-26.0445|-27.2598|-28.4741|-29.6874|-30.8999|-32.1116|-33.3226|-34.5330|-35.7429|-36.9522|-38.1610|-39.3694|-40.5774|-41.7850|-42.9923|-44.1993|-45.4060|-46.6125|-47.8187,1,1,-0.6,False,0.6536604987932422,2041.367607173044,0.0780099129214376,1.3996495207218605e-05,0.0018396136383758,0.0036107023423816,0.569,0.554,True,spurious,2191.02,7.860310|7.962750|8.138748|8.032999|7.953953|7.852435|7.981864|8.064680|8.009884|7.934576
118603213,,50.518438575223335,0.09027733,0.0611165196245398,8.171022653964739,16.085,1.49514,1.60803,4.19695,-0.111741,7257.0,3,,-1.558916158253708,7.09069,0.437961,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0086|-0.4222|-1.9595|-2.9763|-3.7245|-4.3193|-4.8012|-5.1991|-5.5398|-5.8446|-6.1282|-6.3992|-6.6626|-6.9214|-7.1771|-7.4308|-7.6830|-7.9342|-8.1845|-8.4342|-8.6833|-8.9320|-9.1803|-9.4283|-9.6760|-9.9235|-10.1708|-10.4179|-10.6649|-10.9116|-11.1583|-11.4049|-11.6513|-11.8977|-12.1440|-12.3903|-12.6364|-12.8826|-13.1287,0,1,2.18,False,0.0289621882542236,1518.314120264724,0.1222330392490796,0.0001733481926907,0.0048330908466625,0.0048629155408086,1.336,1.316,True,,3384.02,7.217477|7.071502|7.335049|6.512937|7.167863|6.650283|7.524738|7.699737|7.082744|7.171783
85791385,,1.659664103958173,1.3406098322176252,0.0523631579876772,8.167968035814164,3.575,0.954128,0.941516,4.4685,-0.0514614,5700.43,47,,-1.2970462427242433,7.67526,0.206067,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0003|-0.0445|-1.7440|-3.2343|-4.1935|-4.9439|-5.6008|-6.2119|-6.7972|-7.3658|-7.9224|-8.4695|-9.0088|-9.5416|-10.0686|-10.5906|-11.1083|-11.6221|-12.1325|-12.6399|-13.1447|-13.6473|-14.1478|-14.6466|-15.1439|-15.6398|-16.1346|-16.6284|-17.1214|-17.6136|-18.1051|-18.5961|-19.0865|-19.5766|-20.0662|-20.5556|-21.0447|-21.5335|-22.0221,1,1,0.43,False,0.3169750603378922,2719.9763501645066,0.1047263159753544,2.300121844143944e-06,0.000912349923156,0.001447879245819,0.298,0.288,True,spurious,4014.02,7.631817|7.756766|7.402927|7.513773|7.953104|7.539269|8.073830|7.841429|7.732830|7.383079
14336130,,2.347078568496496,1.81943542,0.0335425472886481,8.125785789874463,1.348,1.08709,1.16063,4.33666,0.0608542,5944.62,33,,-1.4769916430610048,7.27533,0.30138,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0017|-0.1902|-2.0174|-3.2432|-4.0995|-4.7691|-5.3200|-5.7992|-6.2381|-6.6545|-7.0579|-7.4532|-7.8433|-8.2296|-8.6132|-8.9947|-9.3746|-9.7532|-10.1306|-10.5071|-10.8829|-11.2579|-11.6324|-12.0064|-12.3799|-12.7530|-13.1257|-13.4981|-13.8702|-14.2421|-14.6137|-14.9851|-15.3563|-15.7273|-16.0981|-16.4688|-16.8394|-17.2098|-17.5800,0,1,1.06,False,0.164119066773934,1844.332168930676,0.0670850945772962,6.355386554481893e-06,0.0033957335536118,0.001514589011184,0.111,0.107,True,spurious,1716.02,7.394721|7.485017|7.280958|7.644839|7.807070|7.145417|7.203857|7.444491|7.568597|6.835298
214218272,,8.858927859920861,6.235658398432088,0.0154980219685764,8.060952694847186,14.489,1.19175,1.25781,4.31343,-0.0576772,6391.96,4,,-1.404959351175291,7.5646,0.176821,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0225|-2.1381|-3.9724|-5.1987|-6.1878|-7.0636|-7.8815|-8.6683|-9.4373|-10.1956|-10.9470|-11.6939|-12.4375|-13.1789|-13.9186|-14.6571|-15.3946|-16.1313|-16.8674|-17.6030|-18.3381|-19.0729|-19.8074|-20.5416|-21.2756|-22.0093|-22.7428|-23.4761|-24.2092|-24.9422|-25.6749|-26.4075|-27.1400|-27.8723|-28.6044|-29.3364|-30.0683|-30.8000,0,1,-0.75,False,0.6993161705551086,3103.918955310713,0.0309960439371528,2.9536583161738662e-05,0.0017245891415845,0.002557912456941,1.102,1.123,False,spurious,5061.02,7.745820|7.753743|7.465671|7.591585|7.690884|7.945884|7.503869|7.682291|7.802052|7.957775
384888319,,14.21142547428593,1.902799578079312,0.046968349856216,7.927325611860787,1.166,0.469186,0.482671,4.73864,-0.200552,3643.45,6,,-1.3231890188908428,7.34234,0.250546,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0015|-0.2068|-2.2457|-3.5202|-4.3723|-5.0420|-5.6263|-6.1655|-6.6777|-7.1722|-7.6541|-8.1270|-8.5929|-9.0534|-9.5097|-9.9624|-10.4123|-10.8598|-11.3052|-11.7488|-12.1910|-12.6319|-13.0716|-13.5104|-13.9483|-14.3856|-14.8221|-15.2582|-15.6937|-16.1289|-16.5637|-16.9981|-17.4323|-17.8663|-18.3001|-18.7337|-19.1671|-19.6004|-20.0335,0,1,1.45,False,0.1011665325824617,2449.6015474894084,0.093936699712432,7.091286768124532e-05,0.0022061228720476,0.0036515361938114,0.118,0.113,True,,4529.02,7.543071|7.068083|7.589748|7.343113|6.785784|7.298415|7.208139|7.617716|7.434724|7.534574
39724477,,13.012939668467723,7.784568639878388,0.0104382425608122,7.893562767826449,6.815,0.832734,0.798697,4.55255,0.130725,5049.58,4,,-1.2410459853396902,7.30328,0.252728,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0014|-0.1936|-2.2059|-3.4560|-4.2526|-4.8037|-5.2105|-5.5413|-5.8348|-6.1103|-6.3769|-6.6391|-6.8991|-7.1578|-7.4159|-7.6736|-7.9312|-8.1887|-8.4461|-8.7035|-8.9609|-9.2183|-9.4757|-9.7330|-9.9904|-10.2478|-10.5051|-10.7625|-11.0198|-11.2772|-11.5346|-11.7919|-12.0493|-12.3067|-12.5640|-12.8214|-13.0788|-13.3361|-13.5935,0,1,0.31,False,0.3553901850362027,1476.092245156411,0.0208764851216244,1.5840492725986542e-05,0.0024026369783768,0.002193425353058,0.558,0.556,True,,2729.02,7.392800|7.359214|7.245293|7.115490|7.481267|7.417886|6.769323|7.508822|7.733863|7.547334
18067025,,1.1965172722278594,0.1469972823280451,0.0084541392799576,7.8516470666907825,4.537,0.773746,0.750192,4.56956,0.103457,4802.93,33,,-1.7908904236008103,6.99467,0.215674,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0039|-0.7993|-2.8363|-3.9453|-4.7230|-5.3524|-5.9143|-6.4443|-6.9578|-7.4617|-7.9597|-8.4534|-8.9441|-9.4322|-9.9184|-10.4028|-10.8858|-11.3675|-11.8481|-12.3277|-12.8065|-13.2844|-13.7617|-14.2383|-14.7143|-15.1898|-15.6649|-16.1395|-16.6137|-17.0876|-17.5611|-18.0343|-18.5072|-18.9798|-19.4522|-19.9244|-20.3964|-20.8681|-21.3397,0,1,0.86,False,0.1989139179404666,1900.3497785790823,0.0169082785599152,1.6256874192093478e-05,0.0076461905427655,0.0062298516391388,0.446,0.416,True,,3888.02,7.021925|6.650384|7.242565|6.832499|6.826580|7.224124|7.095852|7.240125|7.058338|6.902642
287563610,,4.800776113434681,1.9513027069575108,0.0328233641977753,7.844582487618593,5.208,0.934741,0.91285,4.48814,-0.010715,5596.56,14,,-1.5197860649728214,7.29203,0.201528,0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.1782|-2.9668|-4.5243|-5.6969|-6.7168|-7.6605|-8.5639|-9.4447|-10.3121|-11.1706|-12.0228|-12.8701|-13.7136|-14.5539|-15.3916|-16.2269|-17.0603|-17.8921|-18.7224|-19.5514|-20.3794|-21.2065|-22.0328|-22.8584|-23.6834|-24.5080|-25.3321|-26.1559|-26.9793|-27.8025|-28.6255|-29.4483|-30.2709|-31.0934|-31.9158|-32.7381|-33.5603|-34.3824,0,1,-0.34,False,0.5776347546259051,1601.4114038050177,0.0656467283955506,8.865298231668516e-06,0.0018457731796467,0.0029185395730646,0.451,0.437,True,,840.02,7.330794|7.397647|7.298108|7.354053|7.529943|7.445102|7.071406|7.222208|7.560022|7.330794
53735810,,4.8976961343091325,0.5636567612661413,0.0314291088109716,7.832314686132042,4.644,1.396,1.58825,4.1746,0.0016845,6786.82,16,,-1.5975146076708555,6.37298,0.423653,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0025|-0.0683|-1.0133|-2.2533|-3.0712|-3.7074|-4.2341|-4.6845|-5.0810|-5.4399|-5.7732|-6.0894|-6.3939|-6.6903|-6.9812|-7.2680|-7.5517|-7.8330|-8.1125|-8.3904|-8.6669|-8.9423|-9.2167|-9.4902|-9.7628|-10.0347|-10.3059|-10.5765|-10.8464|-11.1158|-11.3847|-11.6531|-11.9210|-12.1885|-12.4556|-12.7223|-12.9887|-13.2547|-13.5204|-13.7859,0,1,0.55,False,0.2803700724054706,1544.946845269762,0.0628582176219432,1.0232533900417611e-05,0.0028530051157063,0.0039667653894038,0.374,0.376,True,,661.02,6.554071|5.770507|7.055941|6.339605|7.121879|6.204166|6.828752|6.764425|6.861796|6.925261
381360750,,20.686856043591423,9.72293787476909,0.019130682839055,7.830344793334686,6.966,0.913748,0.873723,4.51584,-0.0324659,5526.83,3,,-1.7375364596755745,7.49043,0.0695235,0.0000|0.0000|0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0338|-3.6620|-5.4689|-6.6773|-7.7017|-8.6711|-9.6232|-10.5693|-11.5133|-12.4565|-13.3994|-14.3421|-15.2848|-16.2275|-17.1702|-18.1129|-19.0556|-19.9982|-20.9409|-21.8836|-22.8263|-23.7689|-24.7116|-25.6543|-26.5970|-27.5396|-28.4823|-29.4250|-30.3677|-31.3103|-32.2530|-33.1957|-34.1384|-35.0810|-36.0237|-36.9664|-37.9091|-38.8517,0,1,0.27,False,0.3692679002413516,2457.4218884957954,0.03826136567811,7.771065713852216e-05,0.0014453821654195,0.002618255327797,0.585,0.581,True,,5335.02,7.531664|7.531664|7.411425|7.536771|7.531664|7.341339|7.531664|7.411425|7.544971|7.531664
151724385,,14.902445682738923,2.492568764849802,0.120681252671887,7.827923191084045,2.788,0.989642,0.985563,4.44268,0.0268482,5708.0,3,,-1.3100006538596498,7.29915,0.115491,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0004|-0.1731|-2.6043|-4.0917|-5.1846|-6.1072|-6.9347|-7.7042|-8.4363|-9.1438|-9.8347|-10.5142|-11.1857|-11.8515|-12.5131|-13.1717|-13.8280|-14.4826|-15.1358|-15.7879|-16.4392|-17.0899|-17.7400|-18.3897|-19.0390|-19.6880|-20.3367|-20.9853|-21.6337|-22.2820|-22.9301|-23.5782|-24.2261|-24.8740|-25.5219|-26.1697|-26.8174|-27.4652|-28.1129,0,1,0.04,False,0.4539420756234915,2772.4014075123705,0.241362505343774,0.0002559649765351,0.0028905138904053,0.0061937277629744,0.239,0.231,False,spurious,5795.02,7.244174|7.423835|7.592620|7.221501|7.285979|7.256673|7.166959|7.443977|7.482285|7.667143
701926762,,3.578124810730376,0.2425804330897415,0.0408838548018536,7.79277735092883,4.811,0.81495,0.796767,4.54732,0.0102872,5086.8,12,,-1.8710078947469668,6.60797,0.336988,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0003|-0.0263|-1.2035|-2.7236|-3.7223|-4.5055|-5.1496|-5.6960|-6.1774|-6.6182|-7.0346|-7.4364|-7.8293|-8.2166|-8.6003|-8.9814|-9.3608|-9.7389|-10.1161|-10.4924|-10.8681|-11.2434|-11.6181|-11.9926|-12.3667|-12.7406|-13.1142|-13.4876|-13.8609|-14.2340|-14.6070|-14.9799|-15.3527|-15.7254|-16.0980|-16.4706|-16.8431|-17.2155|-17.5879|-17.9603,0,1,-0.08,False,0.5006033789219629,2911.7175431963988,0.0817677096037072,3.885635162847198e-05,0.0022642117546088,0.0038515910040828,0.399,0.387,True,,3741.02,6.566602|6.916248|6.862230|6.653796|6.890218|7.082479|6.418074|6.350350|6.570801|7.021564
35285308,,39.42601301371009,13.87379731795268,0.1556331724982302,7.791264869328067,4.812,0.995472,0.978199,4.45447,0.0777877,5703.02,3,,-1.4671200523074908,7.39417,0.137105,0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.1081|-3.2117|-4.5742|-5.4172|-6.1168|-6.7524|-7.3534|-7.9348|-8.5049|-9.0684|-9.6279|-10.1849|-10.7403|-11.2947|-11.8485|-12.4018|-12.9548|-13.5076|-14.0603|-14.6129|-15.1654|-15.7178|-16.2703|-16.8227|-17.3751|-17.9275|-18.4799|-19.0322|-19.5846|-20.1370|-20.6894|-21.2417|-21.7941|-22.3465|-22.8988|-23.4512|-24.0036|-24.5560,0,1,0.91,False,0.1910699919549477,2514.2497231923044,0.3112663449964604,0.0002010394503248,0.0039790715066317,0.0062355281349662,0.394,0.382,False,spurious,5509.02,7.431388|7.417212|7.431437|7.425524|7.559084|7.431437|7.002778|7.401388|7.440645|7.417212
294365631,,12.32360211076604,1.294216383058919,0.0124959404931426,7.495920839619904,16.455,1.49414,1.9906,4.00874,0.00114255,6751.71,5,,-1.933976604974324,6.20607,0.405006,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0049|-0.2166|-1.7156|-2.8468|-3.6595|-4.3247|-4.9071|-5.4389|-5.9374|-6.4126|-6.8704|-7.3143|-7.7469|-8.1698|-8.5843|-8.9917|-9.3928|-9.7884|-10.1795|-10.5666|-10.9503|-11.3312|-11.7097|-12.0862|-12.4610|-12.8344|-13.2066|-13.5778|-13.9483|-14.3180|-14.6872|-15.0559|-15.4242|-15.7922|-16.1599|-16.5273|-16.8946|-17.2617|-17.6286|-17.9954,0,1,-0.03,False,0.4812952534191472,3042.415434032213,0.0249918809862852,0.0004998453642762,0.0009213196268769,0.0018170426309126,1.231,1.262,True,,3228.02,6.494457|6.144096|6.229774|6.522920|6.317433|6.750951|6.329115|5.491980|6.188246
240714633,,3.3743820023201083,1.2917838778133612,0.032357670080785,7.475709919825844,3.588,0.892274,0.8733,4.50729,0.0210596,5400.0,11,,-1.341751300429742,6.98233,0.164352,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0023|-0.9646|-3.1082|-4.2734|-5.1499|-5.9187|-6.6373|-7.3280|-8.0006|-8.6603|-9.3101|-9.9521|-10.5876|-11.2179|-11.8439|-12.4663|-13.0858|-13.7028|-14.3178|-14.9311|-15.5430|-16.1537|-16.7634|-17.3723|-17.9805|-18.5882|-19.1953|-19.8020|-20.4083|-21.0144|-21.6202|-22.2257|-22.8311|-23.4363|-24.0413|-24.6462|-25.2511|-25.8558|-26.4604,0,1,-0.02,False,0.4766693483507643,3585.8897795127705,0.06471534016157,7.562558547113774e-05,0.0007224110897419,0.0007958165396326,0.373,0.353,False,snrd,6288.02,6.817986|7.071193|7.317847|7.181842|6.910836|6.887471|7.034660|6.975347|6.926158|6.811311
